time,node,count,total_count,lambda,service_mode,seed
45.75,d,67,313,100,proportional,20260904
45.8,o,51,311,100,proportional,20260904
45.8,a,50,311,100,proportional,20260904
45.8,b,72,311,100,proportional,20260904
45.8,c,72,311,100,proportional,20260904
45.8,d,66,311,100,proportional,20260904
45.85,o,50,313,100,proportional,20260904
45.85,a,50,313,100,proportional,20260904
45.85,b,70,313,100,proportional,20260904
45.85,c,72,313,100,proportional,20260904
45.85,d,71,313,100,proportional,20260904
45.9,o,50,314,100,proportional,20260904
45.9,a,50,314,100,proportional,20260904
45.9,b,69,314,100,proportional,20260904
45.9,c,72,314,100,proportional,20260904
45.9,d,73,314,100,proportional,20260904
45.95,o,52,310,100,proportional,20260904
45.95,a,49,310,100,proportional,20260904
45.95,b,67,310,100,proportional,20260904
45.95,c,74,310,100,proportional,20260904
45.95,d,68,310,100,proportional,20260904
46,o,45,308,100,proportional,20260904
46,a,54,308,100,proportional,20260904
46,b,69,308,100,proportional,20260904
46,c,74,308,100,proportional,20260904
46,d,66,308,100,proportional,20260904
46.05,o,45,310,100,proportional,20260904
46.05,a,54,310,100,proportional,20260904
46.05,b,70,310,100,proportional,20260904
46.05,c,75,310,100,proportional,20260904
46.05,d,66,310,100,proportional,20260904
46.1,o,49,306,100,proportional,20260904
46.1,a,51,306,100,proportional,20260904
46.1,b,69,306,100,proportional,20260904
46.1,c,75,306,100,proportional,20260904
46.1,d,62,306,100,proportional,20260904
46.15,o,50,303,100,proportional,20260904
46.15,a,50,303,100,proportional,20260904
46.15,b,68,303,100,proportional,20260904
46.15,c,73,303,100,proportional,20260904
46.15,d,62,303,100,proportional,20260904
46.2,o,49,305,100,proportional,20260904
46.2,a,49,305,100,proportional,20260904
46.2,b,72,305,100,proportional,20260904
46.2,c,71,305,100,proportional,20260904
46.2,d,64,305,100,proportional,20260904
46.25,o,51,306,100,proportional,20260904
46.25,a,46,306,100,proportional,20260904
46.25,b,74,306,100,proportional,20260904
46.25,c,72,306,100,proportional,20260904
46.25,d,63,306,100,proportional,20260904
46.3,o,51,308,100,proportional,20260904
46.3,a,48,308,100,proportional,20260904
46.3,b,71,308,100,proportional,20260904
46.3,c,74,308,100,proportional,20260904
46.3,d,64,308,100,proportional,20260904
46.35,o,48,301,100,proportional,20260904
46.35,a,52,301,100,proportional,20260904
46.35,b,66,301,100,proportional,20260904
46.35,c,75,301,100,proportional,20260904
46.35,d,60,301,100,proportional,20260904
46.4,o,46,298,100,proportional,20260904
46.4,a,51,298,100,proportional,20260904
46.4,b,65,298,100,proportional,20260904
46.4,c,73,298,100,proportional,20260904
46.4,d,63,298,100,proportional,20260904
46.45,o,48,298,100,proportional,20260904
46.45,a,49,298,100,proportional,20260904
46.45,b,62,298,100,proportional,20260904
46.45,c,74,298,100,proportional,20260904
46.45,d,65,298,100,proportional,20260904
46.5,o,47,295,100,proportional,20260904
46.5,a,48,295,100,proportional,20260904
46.5,b,63,295,100,proportional,20260904
46.5,c,77,295,100,proportional,20260904
46.5,d,60,295,100,proportional,20260904
46.55,o,41,293,100,proportional,20260904
46.55,a,50,293,100,proportional,20260904
46.55,b,67,293,100,proportional,20260904
46.55,c,78,293,100,proportional,20260904
46.55,d,57,293,100,proportional,20260904
46.6,o,39,290,100,proportional,20260904
46.6,a,53,290,100,proportional,20260904
46.6,b,66,290,100,proportional,20260904
46.6,c,75,290,100,proportional,20260904
46.6,d,57,290,100,proportional,20260904
46.65,o,37,292,100,proportional,20260904
46.65,a,50,292,100,proportional,20260904
46.65,b,71,292,100,proportional,20260904
46.65,c,74,292,100,proportional,20260904
46.65,d,60,292,100,proportional,20260904
46.7,o,36,289,100,proportional,20260904
46.7,a,49,289,100,proportional,20260904
46.7,b,71,289,100,proportional,20260904
46.7,c,69,289,100,proportional,20260904
46.7,d,64,289,100,proportional,20260904
46.75,o,43,294,100,proportional,20260904
46.75,a,51,294,100,proportional,20260904
46.75,b,71,294,100,proportional,20260904
46.75,c,69,294,100,proportional,20260904
46.75,d,60,294,100,proportional,20260904
46.8,o,43,295,100,proportional,20260904
46.8,a,52,295,100,proportional,20260904
46.8,b,70,295,100,proportional,20260904
46.8,c,72,295,100,proportional,20260904
46.8,d,58,295,100,proportional,20260904
46.85,o,42,290,100,proportional,20260904
46.85,a,54,290,100,proportional,20260904
46.85,b,71,290,100,proportional,20260904
46.85,c,70,290,100,proportional,20260904
46.85,d,53,290,100,proportional,20260904
46.9,o,46,289,100,proportional,20260904
46.9,a,55,289,100,proportional,20260904
46.9,b,65,289,100,proportional,20260904
46.9,c,75,289,100,proportional,20260904
46.9,d,48,289,100,proportional,20260904
46.95,o,49,291,100,proportional,20260904
46.95,a,53,291,100,proportional,20260904
46.95,b,59,291,100,proportional,20260904
46.95,c,74,291,100,proportional,20260904
46.95,d,56,291,100,proportional,20260904
47,o,53,293,100,proportional,20260904
47,a,55,293,100,proportional,20260904
47,b,59,293,100,proportional,20260904
47,c,75,293,100,proportional,20260904
47,d,51,293,100,proportional,20260904
47.05,o,49,295,100,proportional,20260904
47.05,a,50,295,100,proportional,20260904
47.05,b,67,295,100,proportional,20260904
47.05,c,73,295,100,proportional,20260904
47.05,d,56,295,100,proportional,20260904
47.1,o,46,293,100,proportional,20260904
47.1,a,51,293,100,proportional,20260904
47.1,b,68,293,100,proportional,20260904
47.1,c,73,293,100,proportional,20260904
47.1,d,55,293,100,proportional,20260904
47.15,o,43,287,100,proportional,20260904
47.15,a,50,287,100,proportional,20260904
47.15,b,69,287,100,proportional,20260904
47.15,c,74,287,100,proportional,20260904
47.15,d,51,287,100,proportional,20260904
47.2,o,42,283,100,proportional,20260904
47.2,a,47,283,100,proportional,20260904
47.2,b,71,283,100,proportional,20260904
47.2,c,73,283,100,proportional,20260904
47.2,d,50,283,100,proportional,20260904
47.25,o,38,280,100,proportional,20260904
47.25,a,50,280,100,proportional,20260904
47.25,b,71,280,100,proportional,20260904
47.25,c,71,280,100,proportional,20260904
47.25,d,50,280,100,proportional,20260904
47.3,o,36,277,100,proportional,20260904
47.3,a,54,277,100,proportional,20260904
47.3,b,68,277,100,proportional,20260904
47.3,c,69,277,100,proportional,20260904
47.3,d,50,277,100,proportional,20260904
47.35,o,41,283,100,proportional,20260904
47.35,a,54,283,100,proportional,20260904
47.35,b,67,283,100,proportional,20260904
47.35,c,65,283,100,proportional,20260904
47.35,d,56,283,100,proportional,20260904
47.4,o,41,283,100,proportional,20260904
47.4,a,54,283,100,proportional,20260904
47.4,b,67,283,100,proportional,20260904
47.4,c,65,283,100,proportional,20260904
47.4,d,56,283,100,proportional,20260904
47.45,o,46,288,100,proportional,20260904
47.45,a,53,288,100,proportional,20260904
47.45,b,65,288,100,proportional,20260904
47.45,c,66,288,100,proportional,20260904
47.45,d,58,288,100,proportional,20260904
47.5,o,47,285,100,proportional,20260904
47.5,a,55,285,100,proportional,20260904
47.5,b,66,285,100,proportional,20260904
47.5,c,67,285,100,proportional,20260904
47.5,d,50,285,100,proportional,20260904
47.55,o,46,286,100,proportional,20260904
47.55,a,57,286,100,proportional,20260904
47.55,b,64,286,100,proportional,20260904
47.55,c,70,286,100,proportional,20260904
47.55,d,49,286,100,proportional,20260904
47.6,o,44,285,100,proportional,20260904
47.6,a,52,285,100,proportional,20260904
47.6,b,67,285,100,proportional,20260904
47.6,c,71,285,100,proportional,20260904
47.6,d,51,285,100,proportional,20260904
47.65,o,46,286,100,proportional,20260904
47.65,a,50,286,100,proportional,20260904
47.65,b,67,286,100,proportional,20260904
47.65,c,72,286,100,proportional,20260904
47.65,d,51,286,100,proportional,20260904
47.7,o,46,288,100,proportional,20260904
47.7,a,51,288,100,proportional,20260904
47.7,b,72,288,100,proportional,20260904
47.7,c,72,288,100,proportional,20260904
47.7,d,47,288,100,proportional,20260904
47.75,o,49,291,100,proportional,20260904
47.75,a,50,291,100,proportional,20260904
47.75,b,72,291,100,proportional,20260904
47.75,c,72,291,100,proportional,20260904
47.75,d,48,291,100,proportional,20260904
47.8,o,47,292,100,proportional,20260904
47.8,a,52,292,100,proportional,20260904
47.8,b,68,292,100,proportional,20260904
47.8,c,76,292,100,proportional,20260904
47.8,d,49,292,100,proportional,20260904
47.85,o,47,290,100,proportional,20260904
47.85,a,51,290,100,proportional,20260904
47.85,b,68,290,100,proportional,20260904
47.85,c,74,290,100,proportional,20260904
47.85,d,50,290,100,proportional,20260904
47.9,o,45,294,100,proportional,20260904
47.9,a,55,294,100,proportional,20260904
47.9,b,67,294,100,proportional,20260904
47.9,c,76,294,100,proportional,20260904
47.9,d,51,294,100,proportional,20260904
47.95,o,52,295,100,proportional,20260904
47.95,a,55,295,100,proportional,20260904
47.95,b,62,295,100,proportional,20260904
47.95,c,79,295,100,proportional,20260904
47.95,d,47,295,100,proportional,20260904
48,o,53,293,100,proportional,20260904
48,a,55,293,100,proportional,20260904
48,b,61,293,100,proportional,20260904
48,c,74,293,100,proportional,20260904
48,d,50,293,100,proportional,20260904
48.05,o,50,289,100,proportional,20260904
48.05,a,56,289,100,proportional,20260904
48.05,b,63,289,100,proportional,20260904
48.05,c,70,289,100,proportional,20260904
48.05,d,50,289,100,proportional,20260904
48.1,o,52,291,100,proportional,20260904
48.1,a,58,291,100,proportional,20260904
48.1,b,63,291,100,proportional,20260904
48.1,c,69,291,100,proportional,20260904
48.1,d,49,291,100,proportional,20260904
48.15,o,49,287,100,proportional,20260904
48.15,a,58,287,100,proportional,20260904
48.15,b,67,287,100,proportional,20260904
48.15,c,65,287,100,proportional,20260904
48.15,d,48,287,100,proportional,20260904
48.2,o,49,286,100,proportional,20260904
48.2,a,54,286,100,proportional,20260904
48.2,b,71,286,100,proportional,20260904
48.2,c,65,286,100,proportional,20260904
48.2,d,47,286,100,proportional,20260904
48.25,o,47,287,100,proportional,20260904
48.25,a,58,287,100,proportional,20260904
48.25,b,68,287,100,proportional,20260904
48.25,c,67,287,100,proportional,20260904
48.25,d,47,287,100,proportional,20260904
48.3,o,50,289,100,proportional,20260904
48.3,a,60,289,100,proportional,20260904
48.3,b,63,289,100,proportional,20260904
48.3,c,65,289,100,proportional,20260904
48.3,d,51,289,100,proportional,20260904
48.35,o,51,288,100,proportional,20260904
48.35,a,59,288,100,proportional,20260904
48.35,b,60,288,100,proportional,20260904
48.35,c,68,288,100,proportional,20260904
48.35,d,50,288,100,proportional,20260904
48.4,o,52,291,100,proportional,20260904
48.4,a,59,291,100,proportional,20260904
48.4,b,58,291,100,proportional,20260904
48.4,c,73,291,100,proportional,20260904
48.4,d,49,291,100,proportional,20260904
48.45,o,50,290,100,proportional,20260904
48.45,a,57,290,100,proportional,20260904
48.45,b,61,290,100,proportional,20260904
48.45,c,70,290,100,proportional,20260904
48.45,d,52,290,100,proportional,20260904
48.5,o,45,290,100,proportional,20260904
48.5,a,58,290,100,proportional,20260904
48.5,b,61,290,100,proportional,20260904
48.5,c,74,290,100,proportional,20260904
48.5,d,52,290,100,proportional,20260904
48.55,o,45,286,100,proportional,20260904
48.55,a,61,286,100,proportional,20260904
48.55,b,61,286,100,proportional,20260904
48.55,c,69,286,100,proportional,20260904
48.55,d,50,286,100,proportional,20260904
48.6,o,50,288,100,proportional,20260904
48.6,a,59,288,100,proportional,20260904
48.6,b,61,288,100,proportional,20260904
48.6,c,67,288,100,proportional,20260904
48.6,d,51,288,100,proportional,20260904
48.65,o,50,286,100,proportional,20260904
48.65,a,59,286,100,proportional,20260904
48.65,b,61,286,100,proportional,20260904
48.65,c,65,286,100,proportional,20260904
48.65,d,51,286,100,proportional,20260904
48.7,o,54,289,100,proportional,20260904
48.7,a,54,289,100,proportional,20260904
48.7,b,64,289,100,proportional,20260904
48.7,c,62,289,100,proportional,20260904
48.7,d,55,289,100,proportional,20260904
48.75,o,55,287,100,proportional,20260904
48.75,a,56,287,100,proportional,20260904
48.75,b,61,287,100,proportional,20260904
48.75,c,63,287,100,proportional,20260904
48.75,d,52,287,100,proportional,20260904
48.8,o,57,288,100,proportional,20260904
48.8,a,57,288,100,proportional,20260904
48.8,b,59,288,100,proportional,20260904
48.8,c,66,288,100,proportional,20260904
48.8,d,49,288,100,proportional,20260904
48.85,o,53,292,100,proportional,20260904
48.85,a,58,292,100,proportional,20260904
48.85,b,62,292,100,proportional,20260904
48.85,c,67,292,100,proportional,20260904
48.85,d,52,292,100,proportional,20260904
48.9,o,51,293,100,proportional,20260904
48.9,a,63,293,100,proportional,20260904
48.9,b,61,293,100,proportional,20260904
48.9,c,67,293,100,proportional,20260904
48.9,d,51,293,100,proportional,20260904
48.95,o,53,296,100,proportional,20260904
48.95,a,62,296,100,proportional,20260904
48.95,b,64,296,100,proportional,20260904
48.95,c,64,296,100,proportional,20260904
48.95,d,53,296,100,proportional,20260904
49,o,51,295,100,proportional,20260904
49,a,59,295,100,proportional,20260904
49,b,65,295,100,proportional,20260904
49,c,67,295,100,proportional,20260904
49,d,53,295,100,proportional,20260904
49.05,o,54,297,100,proportional,20260904
49.05,a,54,297,100,proportional,20260904
49.05,b,66,297,100,proportional,20260904
49.05,c,63,297,100,proportional,20260904
49.05,d,60,297,100,proportional,20260904
49.1,o,55,298,100,proportional,20260904
49.1,a,52,298,100,proportional,20260904
49.1,b,62,298,100,proportional,20260904
49.1,c,67,298,100,proportional,20260904
49.1,d,62,298,100,proportional,20260904
49.15,o,53,292,100,proportional,20260904
49.15,a,53,292,100,proportional,20260904
49.15,b,61,292,100,proportional,20260904
49.15,c,65,292,100,proportional,20260904
49.15,d,60,292,100,proportional,20260904
49.2,o,52,296,100,proportional,20260904
49.2,a,53,296,100,proportional,20260904
49.2,b,63,296,100,proportional,20260904
49.2,c,59,296,100,proportional,20260904
49.2,d,69,296,100,proportional,20260904
49.25,o,51,299,100,proportional,20260904
49.25,a,56,299,100,proportional,20260904
49.25,b,65,299,100,proportional,20260904
49.25,c,59,299,100,proportional,20260904
49.25,d,68,299,100,proportional,20260904
49.3,o,51,298,100,proportional,20260904
49.3,a,54,298,100,proportional,20260904
49.3,b,67,298,100,proportional,20260904
49.3,c,58,298,100,proportional,20260904
49.3,d,68,298,100,proportional,20260904
49.35,o,53,298,100,proportional,20260904
49.35,a,54,298,100,proportional,20260904
49.35,b,66,298,100,proportional,20260904
49.35,c,57,298,100,proportional,20260904
49.35,d,68,298,100,proportional,20260904
49.4,o,50,295,100,proportional,20260904
49.4,a,54,295,100,proportional,20260904
49.4,b,68,295,100,proportional,20260904
49.4,c,59,295,100,proportional,20260904
49.4,d,64,295,100,proportional,20260904
49.45,o,45,291,100,proportional,20260904
49.45,a,58,291,100,proportional,20260904
49.45,b,66,291,100,proportional,20260904
49.45,c,61,291,100,proportional,20260904
49.45,d,61,291,100,proportional,20260904
49.5,o,46,292,100,proportional,20260904
49.5,a,55,292,100,proportional,20260904
49.5,b,65,292,100,proportional,20260904
49.5,c,65,292,100,proportional,20260904
49.5,d,61,292,100,proportional,20260904
49.55,o,48,292,100,proportional,20260904
49.55,a,57,292,100,proportional,20260904
49.55,b,64,292,100,proportional,20260904
49.55,c,65,292,100,proportional,20260904
49.55,d,58,292,100,proportional,20260904
49.6,o,46,290,100,proportional,20260904
49.6,a,60,290,100,proportional,20260904
49.6,b,64,290,100,proportional,20260904
49.6,c,63,290,100,proportional,20260904
49.6,d,57,290,100,proportional,20260904
49.65,o,45,296,100,proportional,20260904
49.65,a,60,296,100,proportional,20260904
49.65,b,65,296,100,proportional,20260904
49.65,c,62,296,100,proportional,20260904
49.65,d,64,296,100,proportional,20260904
49.7,o,49,299,100,proportional,20260904
49.7,a,61,299,100,proportional,20260904
49.7,b,66,299,100,proportional,20260904
49.7,c,61,299,100,proportional,20260904
49.7,d,62,299,100,proportional,20260904
49.75,o,47,298,100,proportional,20260904
49.75,a,62,298,100,proportional,20260904
49.75,b,63,298,100,proportional,20260904
49.75,c,63,298,100,proportional,20260904
49.75,d,63,298,100,proportional,20260904
49.8,o,46,299,100,proportional,20260904
49.8,a,59,299,100,proportional,20260904
49.8,b,67,299,100,proportional,20260904
49.8,c,64,299,100,proportional,20260904
49.8,d,63,299,100,proportional,20260904
49.85,o,45,295,100,proportional,20260904
49.85,a,61,295,100,proportional,20260904
49.85,b,66,295,100,proportional,20260904
49.85,c,66,295,100,proportional,20260904
49.85,d,57,295,100,proportional,20260904
49.9,o,46,297,100,proportional,20260904
49.9,a,59,297,100,proportional,20260904
49.9,b,61,297,100,proportional,20260904
49.9,c,66,297,100,proportional,20260904
49.9,d,65,297,100,proportional,20260904
49.95,o,47,297,100,proportional,20260904
49.95,a,60,297,100,proportional,20260904
49.95,b,62,297,100,proportional,20260904
49.95,c,64,297,100,proportional,20260904
49.95,d,64,297,100,proportional,20260904
50,o,46,294,100,proportional,20260904
50,a,60,294,100,proportional,20260904
50,b,62,294,100,proportional,20260904
50,c,63,294,100,proportional,20260904
50,d,63,294,100,proportional,20260904
50.05,o,46,292,100,proportional,20260904
50.05,a,59,292,100,proportional,20260904
50.05,b,64,292,100,proportional,20260904
50.05,c,61,292,100,proportional,20260904
50.05,d,62,292,100,proportional,20260904
50.1,o,48,295,100,proportional,20260904
50.1,a,59,295,100,proportional,20260904
50.1,b,61,295,100,proportional,20260904
50.1,c,58,295,100,proportional,20260904
50.1,d,69,295,100,proportional,20260904
50.15,o,46,289,100,proportional,20260904
50.15,a,61,289,100,proportional,20260904
50.15,b,58,289,100,proportional,20260904
50.15,c,61,289,100,proportional,20260904
50.15,d,63,289,100,proportional,20260904
50.2,o,44,286,100,proportional,20260904
50.2,a,61,286,100,proportional,20260904
50.2,b,58,286,100,proportional,20260904
50.2,c,62,286,100,proportional,20260904
50.2,d,61,286,100,proportional,20260904
50.25,o,43,280,100,proportional,20260904
50.25,a,61,280,100,proportional,20260904
50.25,b,59,280,100,proportional,20260904
50.25,c,63,280,100,proportional,20260904
50.25,d,54,280,100,proportional,20260904
50.3,o,51,286,100,proportional,20260904
50.3,a,59,286,100,proportional,20260904
50.3,b,59,286,100,proportional,20260904
50.3,c,64,286,100,proportional,20260904
50.3,d,53,286,100,proportional,20260904
50.35,o,49,283,100,proportional,20260904
50.35,a,57,283,100,proportional,20260904
50.35,b,59,283,100,proportional,20260904
50.35,c,67,283,100,proportional,20260904
50.35,d,51,283,100,proportional,20260904
50.4,o,51,282,100,proportional,20260904
50.4,a,56,282,100,proportional,20260904
50.4,b,58,282,100,proportional,20260904
50.4,c,69,282,100,proportional,20260904
50.4,d,48,282,100,proportional,20260904
50.45,o,47,281,100,proportional,20260904
50.45,a,59,281,100,proportional,20260904
50.45,b,59,281,100,proportional,20260904
50.45,c,70,281,100,proportional,20260904
50.45,d,46,281,100,proportional,20260904
50.5,o,46,279,100,proportional,20260904
50.5,a,59,279,100,proportional,20260904
50.5,b,56,279,100,proportional,20260904
50.5,c,68,279,100,proportional,20260904
50.5,d,50,279,100,proportional,20260904
50.55,o,50,283,100,proportional,20260904
50.55,a,56,283,100,proportional,20260904
50.55,b,58,283,100,proportional,20260904
50.55,c,65,283,100,proportional,20260904
50.55,d,54,283,100,proportional,20260904
50.6,o,53,285,100,proportional,20260904
50.6,a,53,285,100,proportional,20260904
50.6,b,58,285,100,proportional,20260904
50.6,c,67,285,100,proportional,20260904
50.6,d,54,285,100,proportional,20260904
50.65,o,54,284,100,proportional,20260904
50.65,a,52,284,100,proportional,20260904
50.65,b,63,284,100,proportional,20260904
50.65,c,65,284,100,proportional,20260904
50.65,d,50,284,100,proportional,20260904
50.7,o,53,284,100,proportional,20260904
50.7,a,53,284,100,proportional,20260904
50.7,b,65,284,100,proportional,20260904
50.7,c,61,284,100,proportional,20260904
50.7,d,52,284,100,proportional,20260904
50.75,o,55,286,100,proportional,20260904
50.75,a,55,286,100,proportional,20260904
50.75,b,61,286,100,proportional,20260904
50.75,c,66,286,100,proportional,20260904
50.75,d,49,286,100,proportional,20260904
50.8,o,53,281,100,proportional,20260904
50.8,a,56,281,100,proportional,20260904
50.8,b,65,281,100,proportional,20260904
50.8,c,62,281,100,proportional,20260904
50.8,d,45,281,100,proportional,20260904
50.85,o,52,280,100,proportional,20260904
50.85,a,53,280,100,proportional,20260904
50.85,b,67,280,100,proportional,20260904
50.85,c,63,280,100,proportional,20260904
50.85,d,45,280,100,proportional,20260904
50.9,o,55,285,100,proportional,20260904
50.9,a,52,285,100,proportional,20260904
50.9,b,64,285,100,proportional,20260904
50.9,c,66,285,100,proportional,20260904
50.9,d,48,285,100,proportional,20260904
50.95,o,56,285,100,proportional,20260904
50.95,a,52,285,100,proportional,20260904
50.95,b,64,285,100,proportional,20260904
50.95,c,65,285,100,proportional,20260904
50.95,d,48,285,100,proportional,20260904
51,o,56,284,100,proportional,20260904
51,a,52,284,100,proportional,20260904
51,b,68,284,100,proportional,20260904
51,c,63,284,100,proportional,20260904
51,d,45,284,100,proportional,20260904
51.05,o,55,286,100,proportional,20260904
51.05,a,54,286,100,proportional,20260904
51.05,b,69,286,100,proportional,20260904
51.05,c,63,286,100,proportional,20260904
51.05,d,45,286,100,proportional,20260904
51.1,o,54,288,100,proportional,20260904
51.1,a,56,288,100,proportional,20260904
51.1,b,64,288,100,proportional,20260904
51.1,c,67,288,100,proportional,20260904
51.1,d,47,288,100,proportional,20260904
51.15,o,53,291,100,proportional,20260904
51.15,a,61,291,100,proportional,20260904
51.15,b,61,291,100,proportional,20260904
51.15,c,69,291,100,proportional,20260904
51.15,d,47,291,100,proportional,20260904
51.2,o,53,293,100,proportional,20260904
51.2,a,65,293,100,proportional,20260904
51.2,b,61,293,100,proportional,20260904
51.2,c,66,293,100,proportional,20260904
51.2,d,48,293,100,proportional,20260904
51.25,o,55,294,100,proportional,20260904
51.25,a,64,294,100,proportional,20260904
51.25,b,54,294,100,proportional,20260904
51.25,c,73,294,100,proportional,20260904
51.25,d,48,294,100,proportional,20260904
51.3,o,52,293,100,proportional,20260904
51.3,a,60,293,100,proportional,20260904
51.3,b,57,293,100,proportional,20260904
51.3,c,69,293,100,proportional,20260904
51.3,d,55,293,100,proportional,20260904
51.35,o,51,292,100,proportional,20260904
51.35,a,56,292,100,proportional,20260904
51.35,b,62,292,100,proportional,20260904
51.35,c,68,292,100,proportional,20260904
51.35,d,55,292,100,proportional,20260904
51.4,o,51,288,100,proportional,20260904
51.4,a,55,288,100,proportional,20260904
51.4,b,63,288,100,proportional,20260904
51.4,c,68,288,100,proportional,20260904
51.4,d,51,288,100,proportional,20260904
51.45,o,56,291,100,proportional,20260904
51.45,a,54,291,100,proportional,20260904
51.45,b,65,291,100,proportional,20260904
51.45,c,63,291,100,proportional,20260904
51.45,d,53,291,100,proportional,20260904
51.5,o,52,290,100,proportional,20260904
51.5,a,56,290,100,proportional,20260904
51.5,b,66,290,100,proportional,20260904
51.5,c,64,290,100,proportional,20260904
51.5,d,52,290,100,proportional,20260904
51.55,o,47,286,100,proportional,20260904
51.55,a,55,286,100,proportional,20260904
51.55,b,65,286,100,proportional,20260904
51.55,c,67,286,100,proportional,20260904
51.55,d,52,286,100,proportional,20260904
51.6,o,46,283,100,proportional,20260904
51.6,a,55,283,100,proportional,20260904
51.6,b,64,283,100,proportional,20260904
51.6,c,63,283,100,proportional,20260904
51.6,d,55,283,100,proportional,20260904
51.65,o,47,283,100,proportional,20260904
51.65,a,57,283,100,proportional,20260904
51.65,b,65,283,100,proportional,20260904
51.65,c,61,283,100,proportional,20260904
51.65,d,53,283,100,proportional,20260904
51.7,o,51,286,100,proportional,20260904
51.7,a,58,286,100,proportional,20260904
51.7,b,64,286,100,proportional,20260904
51.7,c,59,286,100,proportional,20260904
51.7,d,54,286,100,proportional,20260904
51.75,o,48,286,100,proportional,20260904
51.75,a,55,286,100,proportional,20260904
51.75,b,70,286,100,proportional,20260904
51.75,c,62,286,100,proportional,20260904
51.75,d,51,286,100,proportional,20260904
51.8,o,49,286,100,proportional,20260904
51.8,a,50,286,100,proportional,20260904
51.8,b,72,286,100,proportional,20260904
51.8,c,62,286,100,proportional,20260904
51.8,d,53,286,100,proportional,20260904
51.85,o,45,286,100,proportional,20260904
51.85,a,51,286,100,proportional,20260904
51.85,b,72,286,100,proportional,20260904
51.85,c,64,286,100,proportional,20260904
51.85,d,54,286,100,proportional,20260904
51.9,o,43,285,100,proportional,20260904
51.9,a,53,285,100,proportional,20260904
51.9,b,74,285,100,proportional,20260904
51.9,c,63,285,100,proportional,20260904
51.9,d,52,285,100,proportional,20260904
51.95,o,40,285,100,proportional,20260904
51.95,a,53,285,100,proportional,20260904
51.95,b,75,285,100,proportional,20260904
51.95,c,62,285,100,proportional,20260904
51.95,d,55,285,100,proportional,20260904
52,o,41,285,100,proportional,20260904
52,a,52,285,100,proportional,20260904
52,b,74,285,100,proportional,20260904
52,c,66,285,100,proportional,20260904
52,d,52,285,100,proportional,20260904
52.05,o,45,288,100,proportional,20260904
52.05,a,48,288,100,proportional,20260904
52.05,b,77,288,100,proportional,20260904
52.05,c,67,288,100,proportional,20260904
52.05,d,51,288,100,proportional,20260904
52.1,o,47,292,100,proportional,20260904
52.1,a,50,292,100,proportional,20260904
52.1,b,77,292,100,proportional,20260904
52.1,c,66,292,100,proportional,20260904
52.1,d,52,292,100,proportional,20260904
52.15,o,52,300,100,proportional,20260904
52.15,a,50,300,100,proportional,20260904
52.15,b,74,300,100,proportional,20260904
52.15,c,73,300,100,proportional,20260904
52.15,d,51,300,100,proportional,20260904
52.2,o,49,298,100,proportional,20260904
52.2,a,52,298,100,proportional,20260904
52.2,b,76,298,100,proportional,20260904
52.2,c,72,298,100,proportional,20260904
52.2,d,49,298,100,proportional,20260904
52.25,o,47,296,100,proportional,20260904
52.25,a,48,296,100,proportional,20260904
52.25,b,80,296,100,proportional,20260904
52.25,c,73,296,100,proportional,20260904
52.25,d,48,296,100,proportional,20260904
52.3,o,42,294,100,proportional,20260904
52.3,a,46,294,100,proportional,20260904
52.3,b,83,294,100,proportional,20260904
52.3,c,73,294,100,proportional,20260904
52.3,d,50,294,100,proportional,20260904
52.35,o,38,293,100,proportional,20260904
52.35,a,46,293,100,proportional,20260904
52.35,b,83,293,100,proportional,20260904
52.35,c,72,293,100,proportional,20260904
52.35,d,54,293,100,proportional,20260904
52.4,o,41,296,100,proportional,20260904
52.4,a,41,296,100,proportional,20260904
52.4,b,84,296,100,proportional,20260904
52.4,c,72,296,100,proportional,20260904
52.4,d,58,296,100,proportional,20260904
52.45,o,44,295,100,proportional,20260904
52.45,a,40,295,100,proportional,20260904
52.45,b,82,295,100,proportional,20260904
52.45,c,77,295,100,proportional,20260904
52.45,d,52,295,100,proportional,20260904
52.5,o,50,300,100,proportional,20260904
52.5,a,42,300,100,proportional,20260904
52.5,b,77,300,100,proportional,20260904
52.5,c,79,300,100,proportional,20260904
52.5,d,52,300,100,proportional,20260904
52.55,o,46,298,100,proportional,20260904
52.55,a,41,298,100,proportional,20260904
52.55,b,78,298,100,proportional,20260904
52.55,c,82,298,100,proportional,20260904
52.55,d,51,298,100,proportional,20260904
52.6,o,49,301,100,proportional,20260904
52.6,a,39,301,100,proportional,20260904
52.6,b,79,301,100,proportional,20260904
52.6,c,83,301,100,proportional,20260904
52.6,d,51,301,100,proportional,20260904
52.65,o,49,302,100,proportional,20260904
52.65,a,37,302,100,proportional,20260904
52.65,b,77,302,100,proportional,20260904
52.65,c,85,302,100,proportional,20260904
52.65,d,54,302,100,proportional,20260904
52.7,o,51,298,100,proportional,20260904
52.7,a,36,298,100,proportional,20260904
52.7,b,77,298,100,proportional,20260904
52.7,c,82,298,100,proportional,20260904
52.7,d,52,298,100,proportional,20260904
52.75,o,51,292,100,proportional,20260904
52.75,a,35,292,100,proportional,20260904
52.75,b,78,292,100,proportional,20260904
52.75,c,84,292,100,proportional,20260904
52.75,d,44,292,100,proportional,20260904
52.8,o,48,291,100,proportional,20260904
